 Jurisdiccion ; Sexo ; Edad(q) ; Poblacion;Fecha
62;1;40;32289;2029
62;1;45;29076;2029
62;1;50;25582;2029
62;1;55;21457;2029
62;1;60;18890;2029
62;1;65;17571;2029
62;1;70;14542;2029
62;1;75;11441;2029
62;1;80;8146;2029
62;1;85;4593;2029
62;1;90;2120;2029
62;1;95;805;2029
62;1;100;163;2029
66;1;0;38107;2029
66;1;5;45696;2029
66;1;10;64131;2029
66;1;15;66272;2029
66;1;20;60502;2029
66;1;25;62784;2029
66;1;30;63227;2029
66;1;35;60512;2029
66;1;40;52449;2029
66;1;45;49755;2029
66;1;50;45511;2029
66;1;55;36802;2029
66;1;60;29902;2029
66;1;65;25835;2029
66;1;70;21023;2029
66;1;75;16403;2029
66;1;80;10780;2029
66;1;85;5882;2029
66;1;90;2849;2029
66;1;95;914;2029
66;1;100;190;2029
70;1;0;21920;2029
70;1;5;26095;2029
70;1;10;34275;2029
70;1;15;35805;2029
70;1;20;34786;2029
70;1;25;33210;2029
70;1;30;33656;2029
70;1;35;34424;2029
70;1;40;28458;2029
70;1;45;27520;2029
70;1;50;26836;2029
70;1;55;22781;2029
70;1;60;18340;2029
70;1;65;16014;2029
70;1;70;14391;2029
70;1;75;11660;2029
70;1;80;8245;2029
70;1;85;4453;2029
70;1;90;1925;2029
70;1;95;595;2029
70;1;100;98;2029
74;1;0;12399;2029
74;1;5;14240;2029
74;1;10;19303;2029
74;1;15;21233;2029
74;1;20;22359;2029
74;1;25;22190;2029
74;1;30;21614;2029
74;1;35;21163;2029
74;1;40;19587;2029
74;1;45;18813;2029
74;1;50;18118;2029
74;1;55;14484;2029
74;1;60;12416;2029
74;1;65;11274;2029
74;1;70;9410;2029
74;1;75;7325;2029
74;1;80;4984;2029
74;1;85;2670;2029
74;1;90;1093;2029
74;1;95;338;2029
74;1;100;65;2029
78;1;0;6741;2029
78;1;5;8408;2029
78;1;10;13675;2029
78;1;15;16069;2029
78;1;20;14547;2029
78;1;25;9337;2029
78;1;30;10508;2029
78;1;35;13478;2029
78;1;40;13178;2029
78;1;45;13057;2029
78;1;50;11470;2029
78;1;55;9132;2029
78;1;60;7449;2029
78;1;65;6144;2029
78;1;70;4596;2029
78;1;75;3190;2029
78;1;80;1835;2029
78;1;85;995;2029
78;1;90;487;2029
78;1;95;178;2029
78;1;100;26;2029
82;1;0;84690;2029
82;1;5;99440;2029
82;1;10;130451;2029
82;1;15;133344;2029
82;1;20;130594;2029
82;1;25;132095;2029
82;1;30;137508;2029
82;1;35;146365;2029
82;1;40;135488;2029
82;1;45;132897;2029
82;1;50;125691;2029
82;1;55;99228;2029
82;1;60;88116;2029
82;1;65;83453;2029
82;1;70;73032;2029
82;1;75;60189;2029
82;1;80;45189;2029
82;1;85;27546;2029
82;1;90;13655;2029
82;1;95;5092;2029
82;1;100;940;2029
86;1;0;26633;2029
86;1;5;32004;2029
86;1;10;43281;2029
86;1;15;42113;2029
86;1;20;44166;2029
86;1;25;46130;2029
86;1;30;44765;2029
86;1;35;43032;2029
86;1;40;37974;2029
86;1;45;35813;2029
86;1;50;33079;2029
86;1;55;25030;2029
86;1;60;19731;2029
86;1;65;17485;2029
86;1;70;15169;2029
86;1;75;11451;2029
86;1;80;7763;2029
86;1;85;4701;2029
86;1;90;2600;2029
86;1;95;907;2029
86;1;100;250;2029
90;1;0;42689;2029
90;1;5;50949;2029
90;1;10;68726;2029
90;1;15;73590;2029
90;1;20;70449;2029
90;1;25;73895;2029
90;1;30;73622;2029
90;1;35;72055;2029
90;1;40;62031;2029
90;1;45;60621;2029
90;1;50;61039;2029
90;1;55;44188;2029
90;1;60;37028;2029
90;1;65;34028;2029
90;1;70;30682;2029
90;1;75;24131;2029
90;1;80;14941;2029
90;1;85;7623;2029
90;1;90;3879;2029
90;1;95;1432;2029
90;1;100;258;2029
94;1;0;3508;2029
94;1;5;4331;2029
94;1;10;7441;2029
94;1;15;7592;2029
94;1;20;7335;2029
94;1;25;6607;2029
94;1;30;7277;2029
94;1;35;8751;2029
94;1;40;8296;2029
94;1;45;6815;2029
94;1;50;5901;2029
94;1;55;4554;2029
94;1;60;4141;2029
94;1;65;3903;2029
94;1;70;2771;2029
94;1;75;1671;2029
94;1;80;890;2029
94;1;85;462;2029
94;1;90;203;2029
94;1;95;66;2029
94;1;100;15;2029
2;1;0;51758;2030
2;1;5;57508;2030
2;1;10;84414;2030
2;1;15;102616;2030
2;1;20;102078;2030
2;1;25;100920;2030
2;1;30;112936;2030
2;1;35;119453;2030
2;1;40;110890;2030
2;1;45;107444;2030
2;1;50;100966;2030
2;1;55;97113;2030
2;1;60;88739;2030
2;1;65;84639;2030
2;1;70;76159;2030
2;1;75;68772;2030
2;1;80;61288;2030
2;1;85;43850;2030
2;1;90;25315;2030
2;1;95;11384;2030
2;1;100;3270;2030
6;1;0;365113;2030
6;1;5;412633;2030
6;1;10;603714;2030
6;1;15;700863;2030
6;1;20;679411;2030
6;1;25;653783;2030
6;1;30;603684;2030
6;1;35;580539;2030
6;1;40;605669;2030
6;1;45;583421;2030
6;1;50;610780;2030
6;1;55;528195;2030
6;1;60;448932;2030
6;1;65;394609;2030
6;1;70;347491;2030
6;1;75;288082;2030
6;1;80;215998;2030
6;1;85;127111;2030
6;1;90;59131;2030
6;1;95;21627;2030
6;1;100;4263;2030
10;1;0;10305;2030
10;1;5;11044;2030
10;1;10;15685;2030
10;1;15;16642;2030
10;1;20;16767;2030
10;1;25;18102;2030
10;1;30;18910;2030
10;1;35;17978;2030
10;1;40;16282;2030
10;1;45;15383;2030
10;1;50;14983;2030
10;1;55;12123;2030
10;1;60;9688;2030
10;1;65;8299;2030
10;1;70;7199;2030
10;1;75;5843;2030
10;1;80;3917;2030
10;1;85;2213;2030
10;1;90;1099;2030
10;1;95;432;2030
10;1;100;97;2030
14;1;0;88702;2030
14;1;5;99887;2030
14;1;10;132825;2030
14;1;15;151854;2030
14;1;20;155460;2030
14;1;25;151000;2030
14;1;30;150859;2030
14;1;35;149952;2030
14;1;40;140658;2030
14;1;45;134402;2030
14;1;50;139186;2030
14;1;55;112624;2030
14;1;60;96403;2030
14;1;65;89608;2030
14;1;70;78296;2030
14;1;75;65386;2030
14;1;80;49721;2030
14;1;85;29123;2030
14;1;90;13272;2030
14;1;95;4538;2030
14;1;100;809;2030
18;1;0;31250;2030
18;1;5;35810;2030
18;1;10;47291;2030
18;1;15;48693;2030
18;1;20;47727;2030
18;1;25;50088;2030
18;1;30;50592;2030
18;1;35;49000;2030
18;1;40;45874;2030
18;1;45;39286;2030
18;1;50;37431;2030
18;1;55;29771;2030
18;1;60;25373;2030
18;1;65;23752;2030
18;1;70;19786;2030
18;1;75;14876;2030
18;1;80;9749;2030
18;1;85;5579;2030
18;1;90;2972;2030
18;1;95;1034;2030
18;1;100;201;2030
22;1;0;39961;2030
22;1;5;42079;2030
22;1;10;54027;2030
22;1;15;55217;2030
22;1;20;48342;2030
22;1;25;52514;2030
22;1;30;48241;2030
22;1;35;48142;2030
22;1;40;39868;2030
22;1;45;39367;2030
22;1;50;35970;2030
22;1;55;28929;2030
22;1;60;25320;2030
22;1;65;22626;2030
22;1;70;18511;2030
22;1;75;13200;2030
22;1;80;7775;2030
22;1;85;4329;2030
22;1;90;2057;2030
22;1;95;629;2030
22;1;100;126;2030
26;1;0;12974;2030
26;1;5;14414;2030
26;1;10;21339;2030
26;1;15;24711;2030
26;1;20;24298;2030
26;1;25;20708;2030
26;1;30;21776;2030
26;1;35;23267;2030
26;1;40;23570;2030
26;1;45;22477;2030
26;1;50;20782;2030
26;1;55;17061;2030
26;1;60;14238;2030
26;1;65;13071;2030
26;1;70;10771;2030
26;1;75;8606;2030
26;1;80;5885;2030
26;1;85;3303;2030
26;1;90;1602;2030
26;1;95;570;2030
26;1;100;102;2030
30;1;0;32715;2030
30;1;5;36612;2030
30;1;10;51507;2030
30;1;15;55713;2030
30;1;20;53194;2030
30;1;25;56415;2030
30;1;30;57948;2030
30;1;35;58225;2030
30;1;40;54181;2030
30;1;45;51076;2030
30;1;50;49042;2030
30;1;55;40784;2030
30;1;60;34470;2030
30;1;65;31704;2030
30;1;70;27523;2030
30;1;75;22285;2030
30;1;80;16062;2030
30;1;85;9814;2030
30;1;90;5143;2030
30;1;95;1828;2030
30;1;100;388;2030
34;1;0;20146;2030
34;1;5;20335;2030
34;1;10;26170;2030
34;1;15;27658;2030
34;1;20;26289;2030
34;1;25;28381;2030
34;1;30;27314;2030
34;1;35;27451;2030
34;1;40;20310;2030
34;1;45;18412;2030
34;1;50;17708;2030
34;1;55;15046;2030
34;1;60;13415;2030
34;1;65;11928;2030
34;1;70;9990;2030
34;1;75;7417;2030
34;1;80;4587;2030
34;1;85;2494;2030
34;1;90;1129;2030
34;1;95;371;2030
34;1;100;71;2030
38;1;0;18930;2030
38;1;5;19633;2030
38;1;10;28302;2030
38;1;15;31995;2030
38;1;20;31572;2030
38;1;25;35389;2030
38;1;30;33323;2030
38;1;35;32083;2030
38;1;40;29953;2030
38;1;45;29535;2030
38;1;50;28708;2030
38;1;55;22882;2030
38;1;60;17566;2030
38;1;65;15458;2030
38;1;70;12764;2030
38;1;75;9969;2030
38;1;80;6411;2030
38;1;85;3575;2030
38;1;90;1699;2030
38;1;95;545;2030
38;1;100;82;2030
42;1;0;8027;2030
42;1;5;8646;2030
42;1;10;11626;2030
42;1;15;12905;2030
42;1;20;12348;2030
42;1;25;13424;2030
42;1;30;14602;2030
42;1;35;15025;2030
42;1;40;14853;2030
42;1;45;14067;2030
42;1;50;12724;2030
42;1;55;11022;2030
42;1;60;9477;2030
42;1;65;8978;2030
42;1;70;7379;2030
42;1;75;6269;2030
42;1;80;4737;2030
42;1;85;3067;2030
42;1;90;1569;2030
42;1;95;581;2030
42;1;100;135;2030
46;1;0;9810;2030
46;1;5;10475;2030
46;1;10;13728;2030
46;1;15;15548;2030
46;1;20;15821;2030
46;1;25;16933;2030
46;1;30;17393;2030
46;1;35;18007;2030
46;1;40;15351;2030
46;1;45;13682;2030
46;1;50;14200;2030
46;1;55;11015;2030
46;1;60;8936;2030
46;1;65;8021;2030
46;1;70;6459;2030
46;1;75;4925;2030
46;1;80;3349;2030
46;1;85;1814;2030
46;1;90;905;2030
46;1;95;327;2030
46;1;100;58;2030
50;1;0;45964;2030
50;1;5;51581;2030
50;1;10;74155;2030
50;1;15;86108;2030
50;1;20;82963;2030
50;1;25;74194;2030
50;1;30;77676;2030
50;1;35;78747;2030
50;1;40;75131;2030
50;1;45;69738;2030
50;1;50;68576;2030
50;1;55;57937;2030
50;1;60;48274;2030
50;1;65;42633;2030
50;1;70;38187;2030
50;1;75;32435;2030
50;1;80;23761;2030
50;1;85;13687;2030
50;1;90;6177;2030
50;1;95;2011;2030
50;1;100;355;2030
54;1;0;45625;2030
54;1;5;48246;2030
54;1;10;60315;2030
54;1;15;62512;2030
54;1;20;57960;2030
54;1;25;60453;2030
54;1;30;57212;2030
54;1;35;54089;2030
54;1;40;46074;2030
54;1;45;41510;2030
54;1;50;37938;2030
54;1;55;31269;2030
54;1;60;26830;2030
54;1;65;24545;2030
54;1;70;19872;2030
54;1;75;13847;2030
54;1;80;8070;2030
54;1;85;4188;2030
54;1;90;1920;2030
54;1;95;560;2030
54;1;100;107;2030
58;1;0;16446;2030
58;1;5;18185;2030
58;1;10;25753;2030
58;1;15;28315;2030
58;1;20;28122;2030
58;1;25;25773;2030
58;1;30;28038;2030
58;1;35;30740;2030
58;1;40;29420;2030
58;1;45;25534;2030
58;1;50;23394;2030
58;1;55;20314;2030
58;1;60;17215;2030
58;1;65;15513;2030
58;1;70;12332;2030
58;1;75;9410;2030
58;1;80;6244;2030
58;1;85;3239;2030
58;1;90;1410;2030
58;1;95;471;2030
58;1;100;92;2030
62;1;0;17684;2030
62;1;5;19498;2030
62;1;10;27396;2030
62;1;15;30452;2030
62;1;20;29168;2030
62;1;25;28795;2030
62;1;30;31248;2030
62;1;35;32735;2030
62;1;40;32858;2030
62;1;45;29513;2030
62;1;50;26362;2030
62;1;55;22182;2030
62;1;60;19032;2030
62;1;65;17865;2030
62;1;70;14903;2030
62;1;75;11746;2030
62;1;80;8460;2030
62;1;85;4810;2030
62;1;90;2190;2030
62;1;95;818;2030
62;1;100;180;2030
66;1;0;37872;2030
66;1;5;43095;2030
66;1;10;60844;2030
66;1;15;66698;2030
66;1;20;60939;2030
66;1;25;61972;2030
66;1;30;63748;2030
66;1;35;61351;2030
66;1;40;53739;2030
66;1;45;50027;2030
66;1;50;46697;2030
66;1;55;38360;2030
66;1;60;30603;2030
66;1;65;26431;2030
66;1;70;21400;2030
66;1;75;16882;2030
66;1;80;11301;2030
66;1;85;6080;2030
66;1;90;2952;2030
66;1;95;944;2030
66;1;100;206;2030
70;1;0;21758;2030
70;1;5;24796;2030
70;1;10;32766;2030
70;1;15;36289;2030
70;1;20;34670;2030
70;1;25;33625;2030
70;1;30;33323;2030
70;1;35;34804;2030
70;1;40;29329;2030
70;1;45;27507;2030
70;1;50;27200;2030
70;1;55;23647;2030
70;1;60;18924;2030
70;1;65;16138;2030
70;1;70;14501;2030
70;1;75;11834;2030
70;1;80;8534;2030
70;1;85;4635;2030
70;1;90;2024;2030
70;1;95;603;2030
70;1;100;112;2030
74;1;0;12484;2030
74;1;5;13482;2030
74;1;10;18418;2030
74;1;15;21115;2030
74;1;20;22183;2030
74;1;25;22425;2030
74;1;30;21868;2030
74;1;35;21248;2030
74;1;40;20060;2030
74;1;45;18707;2030
74;1;50;18671;2030
74;1;55;15048;2030
74;1;60;12623;2030
74;1;65;11442;2030
74;1;70;9589;2030
74;1;75;7522;2030
74;1;80;5139;2030
74;1;85;2808;2030
74;1;90;1142;2030
74;1;95;342;2030
74;1;100;72;2030
78;1;0;6681;2030
78;1;5;7560;2030
78;1;10;12961;2030
78;1;15;15773;2030
78;1;20;15390;2030
78;1;25;9657;2030
78;1;30;9707;2030
78;1;35;13066;2030
78;1;40;13289;2030
78;1;45;13167;2030
78;1;50;11908;2030
78;1;55;9508;2030
78;1;60;7669;2030
78;1;65;6404;2030
78;1;70;4761;2030
78;1;75;3386;2030
78;1;80;1950;2030
78;1;85;1030;2030
78;1;90;500;2030
78;1;95;182;2030
78;1;100;29;2030
82;1;0;83747;2030
82;1;5;95654;2030
82;1;10;123997;2030
82;1;15;135370;2030
82;1;20;129947;2030
82;1;25;132104;2030
82;1;30;135281;2030
82;1;35;145860;2030
82;1;40;137408;2030
82;1;45;132269;2030
82;1;50;129733;2030
82;1;55;102892;2030
82;1;60;88605;2030
82;1;65;83976;2030
82;1;70;73788;2030
82;1;75;60902;2030
82;1;80;46024;2030
82;1;85;28113;2030
82;1;90;13849;2030
82;1;95;5125;2030
82;1;100;1046;2030
86;1;0;26355;2030
86;1;5;30172;2030
86;1;10;41607;2030
86;1;15;42298;2030
86;1;20;43697;2030
86;1;25;46000;2030
86;1;30;44965;2030
86;1;35;43514;2030
86;1;40;38951;2030
86;1;45;35819;2030
86;1;50;34195;2030
86;1;55;26347;2030
86;1;60;20288;2030
86;1;65;17589;2030
86;1;70;15424;2030
86;1;75;11819;2030
86;1;80;8082;2030
86;1;85;4740;2030
86;1;90;2666;2030
86;1;95;909;2030
86;1;100;258;2030
90;1;0;42409;2030
90;1;5;48217;2030
90;1;10;65250;2030
90;1;15;74101;2030
90;1;20;70541;2030
90;1;25;73080;2030
90;1;30;73688;2030
90;1;35;72808;2030
90;1;40;63890;2030
90;1;45;59312;2030
90;1;50;63248;2030
90;1;55;46462;2030
90;1;60;37719;2030
90;1;65;34111;2030
90;1;70;30826;2030
90;1;75;24940;2030
90;1;80;15874;2030
90;1;85;7904;2030
90;1;90;3924;2030
90;1;95;1437;2030
90;1;100;282;2030
94;1;0;3544;2030
94;1;5;3961;2030
94;1;10;6920;2030
94;1;15;7687;2030
94;1;20;7547;2030
94;1;25;6563;2030
94;1;30;7119;2030
94;1;35;8542;2030
94;1;40;8587;2030
94;1;45;6992;2030
94;1;50;6101;2030
94;1;55;4803;2030
94;1;60;4086;2030
94;1;65;4035;2030
94;1;70;2950;2030
94;1;75;1828;2030
94;1;80;972;2030
94;1;85;490;2030
94;1;90;221;2030
94;1;95;68;2030
94;1;100;17;2030
2;1;0;51796;2031
2;1;5;55446;2031
2;1;10;77993;2031
2;1;15;102059;2031
2;1;20;103156;2031
2;1;25;100373;2031
2;1;30;109245;2031
2;1;35;118986;2031
2;1;40;111565;2031
2;1;45;109184;2031
2;1;50;101191;2031
2;1;55;97805;2031
2;1;60;89529;2031
2;1;65;84830;2031
2;1;70;76512;2031
2;1;75;68350;2031
2;1;80;60838;2031
2;1;85;44297;2031
2;1;90;25480;2031
2;1;95;11413;2031
2;1;100;3452;2031
6;1;0;366376;2031
6;1;5;394063;2031
6;1;10;563779;2031
6;1;15;693709;2031
6;1;20;687738;2031
6;1;25;657725;2031
6;1;30;612541;2031
6;1;35;582747;2031
6;1;40;601123;2031
6;1;45;580399;2031
6;1;50;612263;2031
6;1;55;544074;2031
6;1;60;459681;2031
6;1;65;399594;2031
6;1;70;350625;2031
6;1;75;291797;2031
6;1;80;219907;2031
6;1;85;131288;2031
6;1;90;60126;2031
6;1;95;21460;2031
6;1;100;4666;2031
10;1;0;10338;2031
10;1;5;10688;2031
10;1;10;14732;2031
10;1;15;16696;2031
10;1;20;16680;2031
10;1;25;17628;2031
10;1;30;19021;2031
10;1;35;18142;2031
10;1;40;16655;2031
10;1;45;15364;2031
10;1;50;15245;2031
10;1;55;12658;2031
10;1;60;10014;2031
10;1;65;8435;2031
10;1;70;7283;2031
10;1;75;6003;2031
10;1;80;4098;2031
10;1;85;2320;2031
10;1;90;1131;2031
10;1;95;438;2031
10;1;100;105;2031
14;1;0;88825;2031
14;1;5;95858;2031
14;1;10;126703;2031
14;1;15;151213;2031
14;1;20;155938;2031
14;1;25;152490;2031
14;1;30;149016;2031
14;1;35;150316;2031
14;1;40;143337;2031
14;1;45;133883;2031
14;1;50;140616;2031
14;1;55;117369;2031
14;1;60;98133;2031
14;1;65;90295;2031
14;1;70;79267;2031
14;1;75;66138;2031
14;1;80;50490;2031
14;1;85;29993;2031
14;1;90;13553;2031
14;1;95;4576;2031
14;1;100;886;2031
18;1;0;31152;2031
18;1;5;34334;2031
18;1;10;45419;2031
18;1;15;48719;2031
18;1;20;47635;2031
18;1;25;49535;2031
18;1;30;50092;2031
18;1;35;49743;2031
18;1;40;46858;2031
18;1;45;40094;2031
18;1;50;38109;2031
18;1;55;31017;2031
18;1;60;25689;2031
18;1;65;23865;2031
18;1;70;20212;2031
18;1;75;15385;2031
18;1;80;10133;2031
18;1;85;5745;2031
18;1;90;2999;2031
18;1;95;1067;2031
18;1;100;217;2031
22;1;0;39670;2031
22;1;5;41205;2031
22;1;10;51744;2031
22;1;15;55356;2031
22;1;20;49196;2031
22;1;25;51784;2031
22;1;30;48827;2031
22;1;35;47556;2031
22;1;40;42297;2031
22;1;45;38849;2031
22;1;50;37237;2031
22;1;55;29857;2031
22;1;60;25509;2031
22;1;65;22949;2031
22;1;70;18968;2031
22;1;75;13744;2031
22;1;80;8163;2031
22;1;85;4418;2031
22;1;90;2086;2031
22;1;95;639;2031
22;1;100;140;2031
26;1;0;13039;2031
26;1;5;13749;2031
26;1;10;19851;2031
26;1;15;24468;2031
26;1;20;24902;2031
26;1;25;20945;2031
26;1;30;21463;2031
26;1;35;22988;2031
26;1;40;23646;2031
26;1;45;22622;2031
26;1;50;21305;2031
26;1;55;17741;2031
26;1;60;14529;2031
26;1;65;13262;2031
26;1;70;11038;2031
26;1;75;8867;2031
26;1;80;6142;2031
26;1;85;3467;2031
26;1;90;1653;2031
26;1;95;590;2031
26;1;100;114;2031
30;1;0;32727;2031
30;1;5;35111;2031
30;1;10;48460;2031
30;1;15;55993;2031
30;1;20;53331;2031
30;1;25;55742;2031
30;1;30;57855;2031
30;1;35;58174;2031
30;1;40;55277;2031
30;1;45;51299;2031
30;1;50;49885;2031
30;1;55;42285;2031
30;1;60;35118;2031
30;1;65;31915;2031
30;1;70;27866;2031
30;1;75;22718;2031
30;1;80;16451;2031
30;1;85;10052;2031
30;1;90;5244;2031
30;1;95;1872;2031
30;1;100;424;2031
34;1;0;20096;2031
34;1;5;20064;2031
34;1;10;24783;2031
34;1;15;27679;2031
34;1;20;25987;2031
34;1;25;28128;2031
34;1;30;27332;2031
34;1;35;27468;2031
34;1;40;21914;2031
34;1;45;18275;2031
34;1;50;18010;2031
34;1;55;15375;2031
34;1;60;13502;2031
34;1;65;12075;2031
34;1;70;10190;2031
34;1;75;7679;2031
34;1;80;4830;2031
34;1;85;2611;2031
34;1;90;1156;2031
34;1;95;382;2031
34;1;100;78;2031
38;1;0;19109;2031
38;1;5;19044;2031
38;1;10;26359;2031
38;1;15;31581;2031
38;1;20;31007;2031
38;1;25;35126;2031
38;1;30;33925;2031
38;1;35;32511;2031
38;1;40;30229;2031
38;1;45;29352;2031
38;1;50;29242;2031
38;1;55;24047;2031
38;1;60;18172;2031
38;1;65;15671;2031
38;1;70;13008;2031
38;1;75;10270;2031
38;1;80;6704;2031
38;1;85;3717;2031
38;1;90;1753;2031
38;1;95;570;2031
38;1;100;93;2031
42;1;0;8045;2031
42;1;5;8499;2031
42;1;10;10942;2031
42;1;15;12695;2031
42;1;20;12351;2031
42;1;25;13311;2031
42;1;30;14451;2031
42;1;35;15021;2031
42;1;40;15035;2031
42;1;45;14156;2031
42;1;50;13046;2031
42;1;55;11339;2031
42;1;60;9606;2031
42;1;65;9085;2031
42;1;70;7533;2031
42;1;75;6352;2031
42;1;80;4826;2031
42;1;85;3148;2031
42;1;90;1619;2031
42;1;95;601;2031
42;1;100;148;2031
46;1;0;9799;2031
46;1;5;10255;2031
46;1;10;12961;2031
46;1;15;15470;2031
46;1;20;15597;2031
46;1;25;16942;2031
46;1;30;17007;2031
46;1;35;18111;2031
46;1;40;16013;2031
46;1;45;13684;2031
46;1;50;14359;2031
46;1;55;11581;2031
46;1;60;9151;2031
46;1;65;8137;2031
46;1;70;6637;2031
46;1;75;5080;2031
46;1;80;3484;2031
46;1;85;1910;2031
46;1;90;927;2031
46;1;95;337;2031
46;1;100;65;2031
50;1;0;46045;2031
50;1;5;49467;2031
50;1;10;68998;2031
50;1;15;85922;2031
50;1;20;83797;2031
50;1;25;74892;2031
50;1;30;77160;2031
50;1;35;78647;2031
50;1;40;76356;2031
50;1;45;70176;2031
50;1;50;69404;2031
50;1;55;59963;2031
50;1;60;49570;2031
50;1;65;43089;2031
50;1;70;38340;2031
50;1;75;32788;2031
50;1;80;24322;2031
50;1;85;14223;2031
50;1;90;6416;2031
50;1;95;2061;2031
50;1;100;397;2031
54;1;0;45402;2031
54;1;5;47091;2031
54;1;10;58035;2031
54;1;15;63031;2031
54;1;20;57877;2031
54;1;25;60046;2031
54;1;30;58557;2031
54;1;35;54248;2031
54;1;40;47788;2031
54;1;45;42115;2031
54;1;50;38865;2031
54;1;55;32362;2031
54;1;60;27192;2031
54;1;65;24818;2031
54;1;70;20472;2031
54;1;75;14571;2031
54;1;80;8513;2031
54;1;85;4348;2031
54;1;90;1948;2031
54;1;95;578;2031
54;1;100;116;2031
58;1;0;16503;2031
58;1;5;17593;2031
58;1;10;23882;2031
58;1;15;28328;2031
58;1;20;28572;2031
58;1;25;26280;2031
58;1;30;27548;2031
58;1;35;30374;2031
58;1;40;30226;2031
58;1;45;26071;2031
58;1;50;23855;2031
58;1;55;20904;2031
58;1;60;17567;2031
58;1;65;15802;2031
58;1;70;12720;2031
58;1;75;9729;2031
58;1;80;6538;2031
58;1;85;3447;2031
58;1;90;1476;2031
58;1;95;488;2031
58;1;100;103;2031
62;1;0;17739;2031
62;1;5;18873;2031
62;1;10;25551;2031
62;1;15;30469;2031
62;1;20;29560;2031
62;1;25;28739;2031
62;1;30;31113;2031
62;1;35;32520;2031
62;1;40;33203;2031
62;1;45;30049;2031
62;1;50;27129;2031
62;1;55;22917;2031
62;1;60;19321;2031
62;1;65;18048;2031
62;1;70;15286;2031
62;1;75;12067;2031
62;1;80;8735;2031
62;1;85;5049;2031
62;1;90;2273;2031
62;1;95;834;2031
62;1;100;198;2031
66;1;0;37964;2031
66;1;5;41188;2031
66;1;10;57181;2031
66;1;15;66277;2031
66;1;20;61997;2031
66;1;25;61078;2031
66;1;30;64029;2031
66;1;35;61760;2031
66;1;40;55440;2031
66;1;45;50278;2031
66;1;50;47630;2031
66;1;55;39921;2031
66;1;60;31547;2031
66;1;65;26944;2031
66;1;70;21867;2031
66;1;75;17309;2031
66;1;80;11782;2031
66;1;85;6363;2031
66;1;90;3030;2031
66;1;95;987;2031
66;1;100;223;2031
70;1;0;21805;2031
70;1;5;23806;2031
70;1;10;31119;2031
70;1;15;36377;2031
70;1;20;34735;2031
70;1;25;33916;2031
70;1;30;33125;2031
70;1;35;34543;2031
70;1;40;30696;2031
70;1;45;27576;2031
70;1;50;27398;2031
70;1;55;24447;2031
70;1;60;19616;2031
70;1;65;16346;2031
70;1;70;14574;2031
70;1;75;12020;2031
70;1;80;8758;2031
70;1;85;4853;2031
70;1;90;2111;2031
70;1;95;624;2031
70;1;100;123;2031
74;1;0;12611;2031
74;1;5;12890;2031
74;1;10;17555;2031
74;1;15;20833;2031
74;1;20;21989;2031
74;1;25;22701;2031
74;1;30;21982;2031
74;1;35;21356;2031
74;1;40;20529;2031
74;1;45;18716;2031
74;1;50;19002;2031
74;1;55;15687;2031
74;1;60;12908;2031
74;1;65;11572;2031
74;1;70;9786;2031
74;1;75;7715;2031
74;1;80;5286;2031
74;1;85;2949;2031
74;1;90;1195;2031
74;1;95;353;2031
74;1;100;78;2031
78;1;0;6678;2031
78;1;5;7041;2031
78;1;10;11813;2031
78;1;15;15613;2031
78;1;20;15937;2031
78;1;25;10267;2031
78;1;30;9001;2031
78;1;35;12471;2031
78;1;40;13500;2031
78;1;45;13138;2031
78;1;50;12328;2031
78;1;55;9904;2031
78;1;60;7936;2031
78;1;65;6632;2031
78;1;70;4948;2031
78;1;75;3565;2031
78;1;80;2083;2031
78;1;85;1077;2031
78;1;90;510;2031
78;1;95;187;2031
78;1;100;33;2031
82;1;0;83397;2031
82;1;5;92287;2031
82;1;10;117306;2031
82;1;15;136739;2031
82;1;20;130315;2031
82;1;25;131803;2031
82;1;30;132955;2031
82;1;35;143693;2031
82;1;40;140148;2031
82;1;45;132193;2031
82;1;50;132154;2031
82;1;55;107322;2031
82;1;60;89707;2031
82;1;65;84202;2031
82;1;70;74584;2031
82;1;75;61707;2031
82;1;80;46667;2031
82;1;85;28804;2031
82;1;90;14081;2031
82;1;95;5157;2031
82;1;100;1140;2031
86;1;0;26291;2031
86;1;5;28988;2031
86;1;10;39479;2031
86;1;15;42389;2031
86;1;20;43083;2031
86;1;25;45530;2031
86;1;30;45399;2031
86;1;35;43802;2031
86;1;40;40056;2031
86;1;45;35953;2031
86;1;50;34933;2031
86;1;55;27765;2031
86;1;60;21015;2031
86;1;65;17739;2031
86;1;70;15614;2031
86;1;75;12191;2031
86;1;80;8379;2031
86;1;85;4862;2031
86;1;90;2688;2031
86;1;95;932;2031
86;1;100;263;2031
90;1;0;42415;2031
90;1;5;46135;2031
90;1;10;61788;2031
90;1;15;73494;2031
90;1;20;71420;2031
90;1;25;72017;2031
90;1;30;73567;2031
90;1;35;72832;2031
90;1;40;66091;2031
90;1;45;58881;2031
90;1;50;64021;2031
90;1;55;49326;2031
90;1;60;38642;2031
90;1;65;34238;2031
90;1;70;30938;2031
90;1;75;25600;2031
90;1;80;16748;2031
90;1;85;8347;2031
90;1;90;3955;2031
90;1;95;1445;2031
90;1;100;306;2031
94;1;0;3613;2031
94;1;5;3737;2031
94;1;10;6248;2031
94;1;15;7824;2031
